urlid,label
10544,0.38315950579638
1567,0.8762775541073411
6552,0.20665917181707893
954,0.21932568200080052
111,0.3436584048693673
7036,0.6195993148936748
1995,0.9401903901704146
7095,0.39881536661937406
10180,0.5964258688623494
6872,0.8940607382545012
4805,0.9117761517699924
355,0.8247390480393606
8097,0.9515577553458225
9271,0.9059985993446924
431,0.3702991195000681
1646,0.5900321128779135
143,0.9352795689150288
3436,0.23378686530793566
150,0.6180464631956072
9745,0.1689649340560346
715,0.2908242759711289
578,0.2871507365135572
8684,0.8814636955280816
1186,0.8177019542634698
9115,0.4477109516000084
9239,0.17792249948554306
5461,0.9575798949913883
5424,0.5672245181249037
1349,0.9237070684175992
609,0.848144018242013
7569,0.33450917418148945
1622,0.4518536295893413
6541,0.1360452771987051
9873,0.8605219344040321
305,0.2246474563019079
6041,0.3579503714449867
5360,0.393244023817273
8445,0.8412591823658178
7260,0.3127250540281916
4526,0.9465008175631822
138,0.4717089679077043
168,0.274200454824228
7888,0.842508302709268
4639,0.8038103322355489
867,0.24376648128425316
9673,0.9792858968637118
710,0.3559644315029127
4749,0.25056104385510747
4716,0.1190959759102709
410,0.8745107110217969
2155,0.9420026928111048
3289,0.3504931845846116
7774,0.30876614777340433
1200,0.3060380538425639
9057,0.40100068107617115
2261,0.2586597062551369
9612,0.30275048487817874
4987,0.45073540241782173
3605,0.9258410181744452
5068,0.8935926695105364
4474,0.9167781501942339
5831,0.7928174663634258
4729,0.24564031703814249
10060,0.4733845952779587
6895,0.20451154409436414
3791,0.9033760182200594
7910,0.21191989827933982
4209,0.1390776353067462
4984,0.840712946189645
1773,0.27500343224844076
2101,0.2584626582652026
7251,0.17203236003847772
2887,0.4012829309944726
875,0.4819137181967801
8185,0.25570676010266674
9688,0.9423915514548581
5342,0.21663910898406466
6802,0.5277130629550213
3077,0.39975767944605095
712,0.24943684369108102
3026,0.46766537798424035
2640,0.35442004944934474
4872,0.46696031886432954
3334,0.9172257562751674
2431,0.4241747254558649
9218,0.3336310867435493
7417,0.7515683442423761
3563,0.9433736603244857
1006,0.27078432903798766
8940,0.2603610974821232
7703,0.12869323153015066
2686,0.25030202879116215
8159,0.9711146722304538
37,0.3205663062764898
65,0.2382331917178349
1910,0.355604414948507
2202,0.9242035266717227
9717,0.84628009598332
2388,0.8052015383360177
2365,0.30071903314136905
5072,0.5405747504444861
4614,0.23421609603859442
6955,0.41654382850333704
4094,0.21170222670190003
3319,0.9365013963625793
1456,0.9349515572686748
5381,0.8372097333803534
4479,0.6095444459972457
4766,0.23431023947605692
6076,0.836397098845865
8064,0.4475665585171036
3416,0.9544026938745357
4892,0.2445290675525157
9942,0.9166410591034668
9215,0.43156363447528256
4506,0.763295646286169
9275,0.379443924530996
1306,0.9135311348926538
6828,0.9444368064822597
8368,0.6328426080558576
7205,0.16190713977239338
360,0.8412608344434146
3386,0.2840365757865557
3835,0.5117771105180199
1305,0.230942362979159
7963,0.17526383655796668
2073,0.4470681728427497
4230,0.3747718019992515
9012,0.13821983872460444
2723,0.9366023217214077
6788,0.9171954234037567
7945,0.20590523628602223
4868,0.9187813667659787
6597,0.4847075103156474
7323,0.12171876583167157
6229,0.25470644925409286
3427,0.5186236114442143
7727,0.24951121870700999
4707,0.9525162790226215
2547,0.7933117348223035
4523,0.9507805079107611
9648,0.2364723570947144
1084,0.1834578299861502
3327,0.931755484768291
5591,0.18313874029614893
186,0.14714562330628161
2938,0.3799537565246684
9912,0.8725884937390753
6047,0.3977800161581202
2417,0.8143307360308538
10533,0.2159541385958779
1137,0.3957739559469609
1533,0.9039270054794402
9233,0.42573569060845273
43,0.13068123637561074
8986,0.27148663239471854
6000,0.9472104315858646
480,0.2864078104273792
2457,0.42432840371220115
5362,0.19303232972716475
7722,0.32593069857282675
7940,0.78313810646901
6104,0.9107793815867339
8853,0.11518213842465204
5813,0.7148107132431919
4769,0.28715835135540463
2544,0.5483565875271192
6379,0.1918745300812415
5262,0.1859761213214096
9885,0.20906584856135826
10081,0.3197155897465067
1315,0.3349624265669747
3388,0.1377154195808917
3473,0.8519684248380156
2117,0.42857140591354365
9411,0.30431482400739296
9379,0.9593110700838875
4236,0.1844222912913212
2049,0.14108557754560264
4786,0.29696639279247716
1604,0.30075407065385673
7659,0.24078010102593292
8152,0.22503108806260316
5417,0.32665847230252765
160,0.2436142962449146
6826,0.920891633402054
1815,0.4336432835981381
3647,0.6804931133702009
5605,0.20874651492770843
3526,0.9104568935721127
3854,0.8963779981297968
1053,0.16225319725909673
2411,0.3082817554528308
6015,0.3790161221487003
2089,0.9527994479957729
7745,0.8218312342616194
6816,0.47311218529119364
3934,0.3740488061877395
6547,0.19262753112558792
3758,0.883804512230443
7158,0.7038243054461591
1584,0.1490060648525146
2982,0.8963110514459058
7679,0.8651734638100986
5286,0.9516464777260302
3776,0.7866387012507199
1235,0.5113691136742821
6294,0.5871284704298787
1012,0.67792740421448
10318,0.13940454246542167
7134,0.2795038320601347
5180,0.6743493154352365
2108,0.35909430814017146
3639,0.4181035562964101
6729,0.25720575771588416
2472,0.2472979419640114
10235,0.43958255503528887
190,0.8777109069469066
4713,0.775097166408824
6827,0.3135521399021398
6108,0.916706082196346
1114,0.965385255541365
4848,0.3566857062316008
606,0.2939436277060405
1573,0.6901621826671133
8546,0.3495183085983848
5193,0.2279490619023041
2936,0.22934338068218924
5104,0.6199252830596309
6712,0.6103123107181784
3055,0.2656414741050363
74,0.9184372499376211
7726,0.6407250483545867
9183,0.35876645676096663
162,0.1672720337513907
7288,0.3978531646702768
8657,0.835372746749852
1295,0.1970091535208567
8207,0.5754962705431762
4433,0.8935061730597135
590,0.9047111178564174
10549,0.20523285020289522
7749,0.5403603245192858
405,0.9559912491742891
10267,0.9100312144779106
7133,0.3854485934061476
7584,0.6064412854754022
6616,0.8071868809319023
1719,0.42990299969506046
9761,0.827820948236473
5859,0.30132212885460213
5662,0.17422931661894764
1736,0.3134432993574613
9333,0.46411979807655895
1102,0.20388600980774912
2790,0.4990524334411456
6598,0.8831318234883178
7995,0.914251671307593
4452,0.8839852313380164
159,0.35276352051174403
511,0.7849139881129175
7006,0.8740137829878354
1123,0.7989134480095349
6073,0.32536868064890273
7094,0.17562315151711336
10008,0.3500137350217272
7573,0.20608039009219764
679,0.3275078503572743
6809,0.33583061681098936
1108,0.15137262902632168
380,0.17774836640271754
204,0.1699825795346818
7075,0.2626532111156716
2550,0.5519255294140208
9785,0.31413191797845513
5036,0.4997477432744207
3129,0.2989235268680469
6495,0.8222915857718385
880,0.26416118886567375
2360,0.32270641336996997
7839,0.25945149977368837
350,0.4369850831503433
9151,0.8803256007246135
6650,0.44633531555948425
7208,0.5947544103515429
5840,0.22638916120249752
5997,0.22589829212731377
2103,0.8716817216373121
713,0.6338162577229403
7771,0.2716233819326939
10255,0.26863978002181516
3944,0.987597001375025
4250,0.28013659582429934
2833,0.23246567913901459
3052,0.32087028433509074
7855,0.97552337798086
4152,0.2912776643930683
4445,0.888042896710495
10036,0.6509391538047387
9727,0.294395858057422
2234,0.295217163284749
9632,0.8983796539548066
626,0.299293840793401
1644,0.17979797681340948
4859,0.9417609339875928
3987,0.23010126637599687
5884,0.9665907938848645
4112,0.802004315765133
10392,0.1298211628802846
2962,0.29158512719234014
21,0.32862189915243895
8524,0.9381388645591694
2543,0.30464422627071314
663,0.35463114332764106
2748,0.6729786684606506
3451,0.2623113583217946
964,0.9125759667745186
10560,0.6665604994046314
2428,0.34663371085270345
4520,0.29035183230719197
7660,0.7990451810679516
6583,0.4756779000963978
10390,0.3548868856627108
688,0.1597147001832265
7957,0.9000005922013719
3356,0.6863776848474595
1766,0.22160597753025238
9128,0.4424897530093432
2340,0.3031286169553139
9421,0.20874261072142947
7712,0.480388272548361
8200,0.13444033932281269
8762,0.22192157286985822
6446,0.4929155209513756
5194,0.13295586718976748
960,0.4079821251148901
779,0.9727807896677456
3584,0.3532784690835623
3011,0.325564878677395
2769,0.30555705789362997
1392,0.4169091915110167
7254,0.9362536272677275
9084,0.41023732733118834
9622,0.2671342002504326
3665,0.2837527152261074
1609,0.2806825024648953
6130,0.25793431969840463
10155,0.1704914700690345
7826,0.9136046220751536
8300,0.39551881681790185
5038,0.517884379604014
7582,0.7659284153414118
9561,0.16430648562770309
7430,0.8351736913602477
5045,0.7446705411844817
10421,0.21698955050947963
5675,0.32619919632254896
4687,0.2676875648820355
4944,0.8959853155920829
5105,0.9163316025049603
148,0.3755179823923683
6371,0.19926051961311803
8108,0.3077711984612741
4354,0.40091099883357845
6077,0.7639593550910431
4292,0.4256325842758831
10068,0.4429310522852399
5821,0.3197739324719637
1042,0.8066709649607532
7715,0.27096373328107615
9703,0.2242288751531911
2761,0.34146109729437074
7002,0.20969520395460858
7313,0.5165607199137898
9050,0.2597035980417454
5518,0.21792800590155395
10556,0.851637660098765
1078,0.1306466597211319
9699,0.4302090915783176
10445,0.8777498178804926
8748,0.6825866232273052
2960,0.27562426378499777
4317,0.22877796579557014
939,0.17894998803892942
8423,0.23555884251336698
5196,0.1779743157986683
8151,0.2446824781505354
7199,0.9164075823580289
1574,0.34327173045522746
8566,0.3664028534901909
7389,0.2961530918779763
1177,0.3543501716650635
10282,0.6872478647242649
10098,0.5938942300901402
4512,0.33000527549290704
4055,0.9053537281447217
8431,0.6515349212463324
4532,0.37629979781078193
10450,0.22160565271225294
5754,0.7774392170479048
1882,0.8995072172224501
1563,0.9124899591112022
4871,0.9080073221192633
8440,0.33548478321180375
3253,0.6661254557729556
8270,0.3837536643154994
4610,0.22415512030636275
9619,0.2543628662937129
8786,0.13438400289901964
2889,0.8586138858276128
9781,0.3217255442039875
5061,0.3191753558088561
7059,0.940695502528974
2064,0.932219656416395
1587,0.48854411931659575
1934,0.9260310387571518
5516,0.2508029898774241
9853,0.30451074343910695
7867,0.2886243508581316
1556,0.5242434191852424
5495,0.411060489869725
4274,0.18496109269263344
8177,0.3370954698272342
9491,0.9415820531333511
9813,0.28338225672655787
2205,0.25506866230512015
2710,0.46418127991013625
2992,0.2290254354976431
7998,0.2630540375532742
6428,0.6275754569501376
6638,0.2187628660214952
3035,0.6837856952425081
1578,0.33921034251586285
1324,0.5767550514600532
2316,0.9397409104888679
9326,0.39549125796142515
7359,0.9218738484575183
7741,0.5328447599222973
5143,0.22683009651309421
8196,0.570002910729671
630,0.19854695337540898
8481,0.8707210227773486
8497,0.23890078517400243
5409,0.8341166155922612
5749,0.3518898138770361
8219,0.6400110436733942
9571,0.8367381279487728
4886,0.9006194211431214
5367,0.34517742402378987
1185,0.3502571100062059
8291,0.29963432274670143
1590,0.35049575232412555
7698,0.36315336290395545
51,0.4869319620325904
8784,0.208716116488579
3928,0.2210046982748787
5987,0.1730173202176075
7008,0.9259144513069343
7482,0.8925581663760022
9374,0.17731395993830143
1296,0.6290501466265339
10289,0.8452960643678669
2986,0.28059846653901804
4651,0.2607182919629285
8594,0.39369761585739393
7469,0.800751965315377
2871,0.21257396589562413
1903,0.9501869641622932
8571,0.9325852918438269
4832,0.8743448635184108
1242,0.49950533835771066
7115,0.4044016751726701
3599,0.40470042255921046
2065,0.366048718243709
4529,0.3639827736569754
763,0.37351322957899163
6698,0.9456374723842781
2002,0.9587369584846496
2020,0.7323520129441287
5229,0.3776968340950716
8243,0.3175672411628143
6936,0.8293769997954205
9360,0.9653448924802044
4360,0.2909674191044387
7951,0.21435240850933612
6701,0.47601565497333637
7574,0.955379281859797
2426,0.20945444942218758
1681,0.9213867761529253
7135,0.37717632284541314
3688,0.2740140983150352
3872,0.29487470399438553
558,0.1078346021335255
2228,0.5748254395364912
8170,0.3168465092645957
7171,0.2587986191910468
7756,0.2175034631607345
3609,0.23606227815307468
3985,0.2591208271554942
1139,0.24527382156500416
3453,0.6269988074417355
7583,0.28215833218597797
9788,0.8553441230122114
10175,0.5534116467024731
6059,0.22622633054258712
104,0.21466013610878856
10168,0.2457722909169673
8902,0.9350319673281522
5343,0.9324929361866836
4239,0.16975703072718312
6767,0.4145451816403453
6269,0.2460755941626135
6682,0.2135325440940837
9558,0.29206838881143293
2416,0.38015399110350956
6592,0.2682694777497096
6196,0.32813326122214725
2751,0.9534354266489687
3412,0.836143491606994
8302,0.8787752842547814
1120,0.6697710601671378
8005,0.14594896017430586
6637,0.2982145817885576
6440,0.30064549345833264
6679,0.9238079253221728
8039,0.9307504971758139
5357,0.8935384148543348
8844,0.8838304108096086
2964,0.2386814830054031
6040,0.20741945309146045
7259,0.6906353301481355
8974,0.6334177457236148
7439,0.15035029632070612
1045,0.1479713989216794
7706,0.22885356004385984
9724,0.1992233198757769
3698,0.250258512089217
7339,0.9220185960846768
1749,0.18682424806803669
7257,0.23030798005153857
2963,0.9371660758002648
7775,0.357395793562489
10501,0.21659699437469387
4258,0.9253259518313185
7908,0.966761397114821
722,0.3846242953513571
6519,0.4845480755834798
6916,0.30409396641786474
4456,0.9742003394116501
2731,0.3984760990009303
917,0.8351215979057376
4107,0.42894709735953884
7894,0.4885768121747879
2540,0.15283025158855618
8455,0.9131854179531885
10406,0.9307102306241787
8909,0.19647472194065405
5489,0.2751922693209095
306,0.9522110668393429
3894,0.32597772508187456
2735,0.20687008667488563
4939,0.47100841366256463
1551,0.5388398796389071
777,0.5423473754340655
2160,0.9010814478825335
8599,0.9178434051779232
2727,0.21052974464735488
6362,0.35676307650283534
1417,0.9053918607781941
10343,0.10611689981697675
4866,0.9343377980650402
2682,0.36740034274295014
9856,0.13518723265417987
4498,0.35334266728664027
7450,0.2043717447448698
6899,0.2594263435709674
5649,0.8872116576198051
6086,0.31778360465208655
1618,0.22168760458969936
9926,0.15106013969760995
2847,0.2057097288681084
8099,0.6355678433332169
5724,0.3945461822489974
3358,0.22769097342649183
8136,0.2598343549737609
955,0.43129849727699326
8819,0.21635973452646154
5832,0.6738777956975363
10413,0.9766140497670415
6548,0.18341235237132686
8407,0.37736419961895573
10090,0.3130919116756699
8564,0.4115910627915669
808,0.8660179608532558
5303,0.24253624126459453
8913,0.8222839445998401
9425,0.8839698899796439
9543,0.953936958208003
1219,0.47560366695766765
9575,0.8002750323282132
4019,0.5250599591529304
6223,0.9318976628034085
9588,0.20079218918343616
4739,0.21239839479060657
10492,0.7652832533025015
2017,0.37540508960767793
5524,0.900790668240312
7449,0.8969800168388926
5734,0.2598978696798464
5456,0.31773849912126034
797,0.6275589380477468
5525,0.29603045296671726
8265,0.30277473246613845
1981,0.9479083480194597
8977,0.8883497791799696
6241,0.9316159063721267
6021,0.5804217106847205
7720,0.336621186477288
8632,0.24413163497527213
6705,0.23617832753472306
2476,0.8086569651650417
3510,0.25973213583638793
8887,0.6508653691511673
10115,0.3247310684308653
9061,0.24201957415855943
5570,0.3445751303990203
2763,0.572318932291058
1437,0.6478914971362641
3448,0.1940746548220628
3529,0.16063325401901757
3156,0.17363996246907148
4604,0.9221014401794582
6776,0.7054028049522135
10227,0.37632894016945123
1545,0.47242346118743045
10487,0.2595969552575114
993,0.33087702809710995
1161,0.9473418555819976
7975,0.9047095090631153
1591,0.2124507344214469
7804,0.9223945226980509
5048,0.3047325345927114
10454,0.9240268188844003
3567,0.2678641699255589
5886,0.5405321158218392
9937,0.3076284758303779
3931,0.5045747647645143
9706,0.9501165527789223
10193,0.49679545885196624
5569,0.9481184258708617
9747,0.37627369723344234
2217,0.9286606713893895
5936,0.19727312888160428
3885,0.7549497541809931
1086,0.31358333945512157
1799,0.48209026591325727
9763,0.5652036727100007
3299,0.22006451269171953
8268,0.9302453777035902
473,0.12713505605781428
337,0.8902708998464159
9381,0.7514221024387026
6426,0.33654589132416174
1210,0.3472692119228046
4986,0.7290809386867919
8285,0.3871771363365405
2024,0.5799513540147107
245,0.8996791601440206
4807,0.3503223143606389
2208,0.5893683119872486
9835,0.20930408040251755
8963,0.5079185602353898
9946,0.3394252900726913
5230,0.20719686476581517
2788,0.3167687292134601
674,0.5672602246441261
1629,0.8556603826945134
2300,0.3822522979222685
169,0.20139625121465918
3575,0.9535514015454765
6910,0.3568941500489428
1479,0.2824458175895707
10498,0.6114636843639418
8062,0.660650078464887
9672,0.271054126286666
9467,0.36009674599629377
6763,0.5912340411073084
8508,0.23608111259863218
1034,0.38997238580053645
3756,0.22004521404036498
9263,0.37358574360914726
8141,0.26054185675631897
532,0.9769066829732003
7022,0.2274417038137283
4024,0.27284191006348957
3298,0.34436334436478433
5641,0.21167887816817327
10455,0.22904269852811396
5206,0.9553551218149088
7005,0.22960201966184748
8971,0.2070827336210776
8358,0.7608045506111712
257,0.20795497188376735
78,0.8671429639118021
6333,0.4744599706182276
7969,0.16187444833062742
2505,0.5539326830750751
2004,0.7671155757723676
3748,0.5020786839928557
5668,0.4340282259862093
365,0.1512852039577914
9651,0.42395428993977463
2324,0.13565825792721284
3902,0.2320888826322262
9294,0.2427887363387785
5377,0.29621134907406116
2817,0.9484958643271092
7670,0.13251337065530147
4755,0.8888807792876909
255,0.9353316002865161
2714,0.5364720557470292
2922,0.31844338553001406
5517,0.696300530095768
5157,0.808445310165334
64,0.1421348331246346
5300,0.3165459633527041
451,0.25010677363317113
3941,0.7870549342567088
326,0.31393152296069876
3757,0.20935462778972921
8798,0.49160252488065653
2315,0.9879041087830737
6755,0.9799448162232356
2916,0.46537797453274804
7406,0.524733301429962
3703,0.8388490691942032
5403,0.43862567954107334
622,0.25881400192005755
9,0.2741315107446868
5848,0.5838067076298912
8670,0.3083181644471317
1156,0.17132010776360912
10179,0.17123258947359124
2028,0.9325116268893259
3924,0.8167152902709008
620,0.16087423658615954
1963,0.7529737794862847
4537,0.4320581862306611
8970,0.3549368485176993
3024,0.9584461623552266
6140,0.8787355508764164
1866,0.19188227241263178
4442,0.9386835142282574
2312,0.36420630565793544
6749,0.44125675760693645
459,0.6823058935756466
1516,0.6176365118444265
8817,0.27497738134099714
4912,0.12642312308160109
2076,0.30896431718080025
10023,0.8774068270926364
7684,0.22839911716643108
3531,0.28274627461366747
6209,0.5526594230707345
10508,0.9770223857747734
8678,0.6554009263991666
3541,0.4228521044470072
1208,0.7203967790486774
4090,0.5943599459843777
1097,0.25263653190438234
5099,0.8298424105511009
2816,0.38996110096667475
4291,0.4188496965214255
1409,0.7047003366476938
6401,0.20063340778040503
4617,0.7049522747726327
6111,0.227728444890896
6172,0.963233581825665
10357,0.20251075834170013
8465,0.9287058983868306
3867,0.20736048429677664
9495,0.8908861334385701
4348,0.48265651532175813
7879,0.5278668264308304
9273,0.6642377783890796
3252,0.29983570865421894
9167,0.48883230241494485
2573,0.2767630189059644
7395,0.7786416988561059
9046,0.24482804464340957
1526,0.3143622748287627
9339,0.19452432210902326
10301,0.928346803570488
7588,0.694309600847721
1104,0.09385985149530009
1310,0.22442871858442562
6631,0.1645393619712091
10475,0.17931622691284085
9090,0.2407775228411455
1528,0.2453496732140968
1657,0.8658983969984643
1175,0.18719962761703268
1895,0.23748904373216564
3864,0.315176389424466
4700,0.2746529737424842
3572,0.4064700336461369
10507,0.33569221960793305
269,0.44160436071696507
5744,0.6549435330139135
1687,0.29099122495798513
3020,0.4062541874148774
4974,0.9247371014056008
5119,0.4872239838055638
1916,0.7772802495941652
6687,0.9544307314528376
2197,0.6475356574303922
8641,0.16785475193120583
10073,0.8931756980811717
1967,0.3160707107003649
4999,0.2981276333634959
9816,0.25248906466797666
734,0.9261441857828641
9665,0.4267227252638493
5092,0.9432877608091358
2591,0.9151082261496819
9877,0.8860199249664146
4601,0.9666565725996394
7734,0.25381456888462095
7185,0.7920334120509083
6405,0.5662030060360718
7003,0.35714293744208375
928,0.20807263855044159
6490,0.3830311842887624
1586,0.2174847824854016
10139,0.8667886794375663
1192,0.47062887658333635
10526,0.1936018100432368
5544,0.8793732330659567
8779,0.2830498787904216
4497,0.48279985501284417
3059,0.9330561356668096
2181,0.3134367617137435
2303,0.3078757557003167
1190,0.7150348184174886
1468,0.15474707736965287
8771,0.3237442834955024
8997,0.7810703780943354
6365,0.6679700034289724
10355,0.28917675823954503
3478,0.27047706683241457
3764,0.14798134845410785
3542,0.26397026054198536
4941,0.291512307055329
1840,0.7326740915761664
463,0.18451712585612623
7407,0.3661559656380205
7711,0.6241475141567605
6044,0.18472497807971713
3750,0.946708299846078
10114,0.2321836678681256
1332,0.7232402837104694
425,0.9335941912032673
3479,0.9407743587768048
1979,0.7661511753673521
2994,0.6660338896430384
207,0.4662109332835172
5820,0.952687533638596
9187,0.4451572900214117
5423,0.9053250311267902
2743,0.18244925408821708
2902,0.9103838332135643
9126,0.9225559259924342
7903,0.5591010559885352
4100,0.567092322938565
3578,0.530876399045128
6061,0.3927721742742182
5081,0.199163343287618
4575,0.14568973546255684
6695,0.8284130016077562
5960,0.11412857457678996
10186,0.1655860204787465
6795,0.441683753974137
10022,0.25803363129104084
5841,0.6245107933920877
7481,0.2908179383958339
9331,0.45642093255542543
400,0.9127240557167496
6907,0.4193701433546891
10393,0.8409344049888774
3709,0.8890265138190134
4726,0.8960880967049921
3007,0.19084752191195237
4723,0.28960599719905616
597,0.19842673195419536
1810,0.7522165916363212
4131,0.4178484652063473
4697,0.7148492230260419
8838,0.7759607438579502
5956,0.16992603381587007
4196,0.7057653604004976
63,0.9074987455733199
1714,0.2517113155339975
904,0.3625612128126526
9715,0.8904471212207102
4,0.36645587481032077
5462,0.5360516765043446
259,0.17991468297311491
5418,0.2074138053943232
6849,0.22535495949173667
9893,0.23616199600991533
10003,0.9128239092486744
4976,0.2074765692803723
7611,0.933650671775396
900,0.20206060535987655
3746,0.578297689455154
3893,0.2592682511361866
2966,0.13557720979513715
9667,0.8344940633789134
9734,0.3137074837345959
8123,0.3482854324146006
8470,0.9349359520696547
4058,0.3491792172661324
4623,0.9251033277180237
3782,0.18832629232389692
7966,0.45383463093733073
6003,0.5974023673930972
2168,0.5007008580896345
422,0.3177880061639683
6381,0.4388451345573097
1136,0.6453612022914933
3443,0.5820835250822652
2214,0.5354072531784028
9973,0.9334631009506209
1593,0.44474418675038335
5474,0.47859429663391934
812,0.9695888279815543
4703,0.1599877507801441
4294,0.9093003597443461
10021,0.13250655131204156
395,0.29526456949052504
3237,0.5818300549323933
9099,0.2906548382065716
2401,0.12746897031689158
10371,0.30642344970564644
3420,0.7802028700200642
3460,0.887460414070301
9088,0.40683034922374817
5995,0.932823597007019
3084,0.9341140511871205
3595,0.28892812817679175
9524,0.9455415435772968
167,0.30192575388927706
9743,0.8955523725104344
6109,0.3552878860549832
433,0.19762167870934141
6292,0.2756090098845026
8125,0.29424454802443584
4035,0.3651266948874639
2929,0.6481006446998041
8810,0.9512812976487812
4403,0.2056648400597125
3925,0.8495535012333016
1290,0.6406652838066511
3689,0.8769925519540767
6709,0.13845298631000227
8021,0.46096213622891696
6237,0.9190420660177369
1453,0.3740964290074363
7340,0.24407379961487935
6078,0.5499928669422278
2369,0.12431154454512815
1781,0.32508336160320034
3830,0.9269770465483843
7625,0.3191474295963826
8150,0.3321830697002911
1680,0.38414441621524814
7077,0.18432416111832856
3360,0.6119689810546947
7927,0.8756120372824963
244,0.1874960705520464
8107,0.7788426853363741
820,0.9286683875099021
5915,0.9349549771621096
924,0.2654829833191469
9207,0.7202716393026086
4077,0.8825068604334932
6052,0.6089583118509575
508,0.8983173218862578
8105,0.2895708994868032
4405,0.22750620546212313
7558,0.21574942402403885
6094,0.8649516961424522
484,0.859027447581678
8927,0.2897439640211809
310,0.3194743696161996
8075,0.6455666522717982
1094,0.26000772357513274
3211,0.37019212670853746
1700,0.9242774004886484
4816,0.5496789435033557
9354,0.6979172898659681
8845,0.4739761144703692
7530,0.9011973986036744
1520,0.32297305184592834
1087,0.8621602004080887
5786,0.5142932468217426
6847,0.7042426165513156
999,0.42280931304617947
5308,0.5141700632434583
6569,0.8529465450593161
10200,0.207896480698718
5868,0.8328037710506061
1757,0.27163065214143317
4625,0.8620554260649983
2955,0.8087988239579044
6187,0.9306369055778468
9931,0.8295840065618266
4883,0.4645308461432293
2488,0.8169556584412156
156,0.8787299244927508
2820,0.44211577721750445
1311,0.36652198798258756
1517,0.3703434511188666
3640,0.23832842109505273
5763,0.16861758960946913
6689,0.5079195769502263
1193,0.39104601066162936
8217,0.7419480578070715
10327,0.5538707175655997
5042,0.41988907103105183
6903,0.20745938274934958
2068,0.8704256772197818
7614,0.3684346704495913
8842,0.17295208212258179
2445,0.37669699551304525
10276,0.3525575153451477
4931,0.33554421942693086
6842,0.47221297322357747
5927,0.2879712384740234
6207,0.27267096930843315
4539,0.3197101850118431
8721,0.33783779068818687
3618,0.2662060101988876
2580,0.2105672976450341
5321,0.77580024956122
3181,0.32951673519500685
4742,0.3284067445271151
3340,0.7740467826620985
8310,0.8917741953025689
3948,0.466743978234606
2126,0.7016858141912885
10436,0.3429108051544143
9635,0.9292890535237788
9022,0.1866835569111102
